,Country,Sex,Age,Time,Population Size,Country Code,Lat,Long
0,Australia,Women,Total,2005,10157211.0,AU,-25.274398,133.775136
1,Australia,Women,Total,2006,10291542.0,AU,-25.274398,133.775136
2,Australia,Women,Total,2007,10473986.0,AU,-25.274398,133.775136
3,Australia,Women,Total,2008,10677154.0,AU,-25.274398,133.775136
4,Australia,Women,Total,2009,10890856.0,AU,-25.274398,133.775136
5,Australia,Women,Total,2010,11063919.0,AU,-25.274398,133.775136
6,Australia,Women,Total,2011,11221790.0,AU,-25.274398,133.775136
7,Australia,Women,Total,2012,11420486.0,AU,-25.274398,133.775136
8,Australia,Women,Total,2013,11621964.0,AU,-25.274398,133.775136
9,Australia,Women,Total,2014,11807800.0,AU,-25.274398,133.775136
10,Australia,Women,Total,2015,11988343.0,AU,-25.274398,133.775136
11,Australia,Women,Total,2016,12187868.0,AU,-25.274398,133.775136
12,Australia,Women,Total,2017,12398090.0,AU,-25.274398,133.775136
13,Australia,Women,Total,2018,12591646.0,AU,-25.274398,133.775136
14,Australia,Women,Total,2019,12786368.0,AU,-25.274398,133.775136
15,Australia,Women,Total,2020,12961702.0,AU,-25.274398,133.775136
16,Australia,Men,Total,2005,10019633.0,AU,-25.274398,133.775136
17,Australia,Men,Total,2006,10159424.0,AU,-25.274398,133.775136
18,Australia,Men,Total,2007,10353636.0,AU,-25.274398,133.775136
19,Australia,Men,Total,2008,10572045.0,AU,-25.274398,133.775136
20,Australia,Men,Total,2009,10800797.0,AU,-25.274398,133.775136
21,Australia,Men,Total,2010,10967831.0,AU,-25.274398,133.775136
22,Australia,Men,Total,2011,11118234.0,AU,-25.274398,133.775136
23,Australia,Men,Total,2012,11312979.0,AU,-25.274398,133.775136
24,Australia,Men,Total,2013,11506165.0,AU,-25.274398,133.775136
25,Australia,Men,Total,2014,11667886.0,AU,-25.274398,133.775136
26,Australia,Men,Total,2015,11827652.0,AU,-25.274398,133.775136
27,Australia,Men,Total,2016,12003039.0,AU,-25.274398,133.775136
28,Australia,Men,Total,2017,12203770.0,AU,-25.274398,133.775136
29,Australia,Men,Total,2018,12391042.0,AU,-25.274398,133.775136
30,Australia,Men,Total,2019,12579377.0,AU,-25.274398,133.775136
31,Australia,Men,Total,2020,12736391.0,AU,-25.274398,133.775136
32,Australia,Total,Total,2005,20176844.0,AU,-25.274398,133.775136
33,Australia,Total,Total,2006,20450966.0,AU,-25.274398,133.775136
34,Australia,Total,Total,2007,20827622.0,AU,-25.274398,133.775136
35,Australia,Total,Total,2008,21249199.0,AU,-25.274398,133.775136
36,Australia,Total,Total,2009,21691653.0,AU,-25.274398,133.775136
37,Australia,Total,Total,2010,22031750.0,AU,-25.274398,133.775136
38,Australia,Total,Total,2011,22340024.0,AU,-25.274398,133.775136
39,Australia,Total,Total,2012,22733465.0,AU,-25.274398,133.775136
40,Australia,Total,Total,2013,23128129.0,AU,-25.274398,133.775136
41,Australia,Total,Total,2014,23475686.0,AU,-25.274398,133.775136
42,Australia,Total,Total,2015,23815995.0,AU,-25.274398,133.775136
43,Australia,Total,Total,2016,24190907.0,AU,-25.274398,133.775136
44,Australia,Total,Total,2017,24601860.0,AU,-25.274398,133.775136
45,Australia,Total,Total,2018,24982688.0,AU,-25.274398,133.775136
46,Australia,Total,Total,2019,25365745.0,AU,-25.274398,133.775136
47,Australia,Total,Total,2020,25698093.0,AU,-25.274398,133.775136
48,Austria,Women,Total,2005,4226326.0,AT,47.516231,14.550072
49,Austria,Women,Total,2006,4245432.0,AT,47.516231,14.550072
50,Austria,Women,Total,2007,4258641.0,AT,47.516231,14.550072
51,Austria,Women,Total,2008,4271326.0,AT,47.516231,14.550072
52,Austria,Women,Total,2009,4280288.0,AT,47.516231,14.550072
53,Austria,Women,Total,2010,4289296.0,AT,47.516231,14.550072
54,Austria,Women,Total,2011,4301346.0,AT,47.516231,14.550072
55,Austria,Women,Total,2012,4316880.0,AT,47.516231,14.550072
56,Austria,Women,Total,2013,4338537.0,AT,47.516231,14.550072
57,Austria,Women,Total,2014,4367382.0,AT,47.516231,14.550072
58,Austria,Women,Total,2015,4400443.0,AT,47.516231,14.550072
59,Austria,Women,Total,2016,4444642.0,AT,47.516231,14.550072
60,Austria,Women,Total,2017,4470336.0,AT,47.516231,14.550072
61,Austria,Women,Total,2018,4490959.0,AT,47.516231,14.550072
62,Austria,Women,Total,2019,4510346.0,AT,47.516231,14.550072
63,Austria,Women,Total,2020,4528725.0,AT,47.516231,14.550072
64,Austria,Men,Total,2005,3998952.0,AT,47.516231,14.550072
65,Austria,Men,Total,2006,4022516.0,AT,47.516231,14.550072
66,Austria,Men,Total,2007,4036548.0,AT,47.516231,14.550072
67,Austria,Men,Total,2008,4050215.0,AT,47.516231,14.550072
68,Austria,Men,Total,2009,4061195.0,AT,47.516231,14.550072
69,Austria,Men,Total,2010,4071773.0,AT,47.516231,14.550072
70,Austria,Men,Total,2011,4087188.0,AT,47.516231,14.550072
71,Austria,Men,Total,2012,4109431.0,AT,47.516231,14.550072
72,Austria,Men,Total,2013,4138693.0,AT,47.516231,14.550072
73,Austria,Men,Total,2014,4176550.0,AT,47.516231,14.550072
74,Austria,Men,Total,2015,4229076.0,AT,47.516231,14.550072
75,Austria,Men,Total,2016,4295164.0,AT,47.516231,14.550072
76,Austria,Men,Total,2017,4324737.0,AT,47.516231,14.550072
77,Austria,Men,Total,2018,4346748.0,AT,47.516231,14.550072
78,Austria,Men,Total,2019,4367291.0,AT,47.516231,14.550072
79,Austria,Men,Total,2020,4388120.0,AT,47.516231,14.550072
80,Austria,Total,Total,2005,8225278.0,AT,47.516231,14.550072
81,Austria,Total,Total,2006,8267948.0,AT,47.516231,14.550072
82,Austria,Total,Total,2007,8295189.0,AT,47.516231,14.550072
83,Austria,Total,Total,2008,8321541.0,AT,47.516231,14.550072
84,Austria,Total,Total,2009,8341483.0,AT,47.516231,14.550072
85,Austria,Total,Total,2010,8361069.0,AT,47.516231,14.550072
86,Austria,Total,Total,2011,8388534.0,AT,47.516231,14.550072
87,Austria,Total,Total,2012,8426311.0,AT,47.516231,14.550072
88,Austria,Total,Total,2013,8477230.0,AT,47.516231,14.550072
89,Austria,Total,Total,2014,8543932.0,AT,47.516231,14.550072
90,Austria,Total,Total,2015,8629519.0,AT,47.516231,14.550072
91,Austria,Total,Total,2016,8739806.0,AT,47.516231,14.550072
92,Austria,Total,Total,2017,8795073.0,AT,47.516231,14.550072
93,Austria,Total,Total,2018,8837707.0,AT,47.516231,14.550072
94,Austria,Total,Total,2019,8877637.0,AT,47.516231,14.550072
95,Austria,Total,Total,2020,8916845.0,AT,47.516231,14.550072
96,Belgium,Women,Total,2005,5351044.0,BE,50.503887,4.469936
97,Belgium,Women,Total,2006,5385342.0,BE,50.503887,4.469936
98,Belgium,Women,Total,2007,5422842.0,BE,50.503887,4.469936
99,Belgium,Women,Total,2008,5463494.0,BE,50.503887,4.469936
100,Belgium,Women,Total,2009,5506058.0,BE,50.503887,4.469936
101,Belgium,Women,Total,2010,5554363.0,BE,50.503887,4.469936
102,Belgium,Women,Total,2011,5601593.0,BE,50.503887,4.469936
103,Belgium,Women,Total,2012,5637105.0,BE,50.503887,4.469936
104,Belgium,Women,Total,2013,5664133.0,BE,50.503887,4.469936
105,Belgium,Women,Total,2014,5690077.0,BE,50.503887,4.469936
106,Belgium,Women,Total,2015,5717162.0,BE,50.503887,4.469936
107,Belgium,Women,Total,2016,5742234.0,BE,50.503887,4.469936
108,Belgium,Women,Total,2017,5766124.0,BE,50.503887,4.469936
109,Belgium,Women,Total,2018,5790674.0,BE,50.503887,4.469936
110,Belgium,Women,Total,2019,5817880.0,BE,50.503887,4.469936
111,Belgium,Women,Total,2020,5838303.0,BE,50.503887,4.469936
112,Belgium,Men,Total,2005,5127573.0,BE,50.503887,4.469936
113,Belgium,Men,Total,2006,5162614.0,BE,50.503887,4.469936
114,Belgium,Men,Total,2007,5202859.0,BE,50.503887,4.469936
115,Belgium,Men,Total,2008,5246482.0,BE,50.503887,4.469936
116,Belgium,Men,Total,2009,5290440.0,BE,50.503887,4.469936
117,Belgium,Men,Total,2010,5341226.0,BE,50.503887,4.469936
118,Belgium,Men,Total,2011,5392023.0,BE,50.503887,4.469936
119,Belgium,Men,Total,2012,5430643.0,BE,50.503887,4.469936
120,Belgium,Men,Total,2013,5460900.0,BE,50.503887,4.469936
121,Belgium,Men,Total,2014,5489701.0,BE,50.503887,4.469936
122,Belgium,Men,Total,2015,5521312.0,BE,50.503887,4.469936
123,Belgium,Men,Total,2016,5552769.0,BE,50.503887,4.469936
124,Belgium,Men,Total,2017,5582957.0,BE,50.503887,4.469936
125,Belgium,Men,Total,2018,5613066.0,BE,50.503887,4.469936
126,Belgium,Men,Total,2019,5644143.0,BE,50.503887,4.469936
127,Belgium,Men,Total,2020,5668635.0,BE,50.503887,4.469936
128,Belgium,Total,Total,2005,10478617.0,BE,50.503887,4.469936
129,Belgium,Total,Total,2006,10547956.0,BE,50.503887,4.469936
130,Belgium,Total,Total,2007,10625701.0,BE,50.503887,4.469936
131,Belgium,Total,Total,2008,10709976.0,BE,50.503887,4.469936
132,Belgium,Total,Total,2009,10796498.0,BE,50.503887,4.469936
133,Belgium,Total,Total,2010,10895589.0,BE,50.503887,4.469936
134,Belgium,Total,Total,2011,10993616.0,BE,50.503887,4.469936
135,Belgium,Total,Total,2012,11067748.0,BE,50.503887,4.469936
136,Belgium,Total,Total,2013,11125033.0,BE,50.503887,4.469936
137,Belgium,Total,Total,2014,11179778.0,BE,50.503887,4.469936
138,Belgium,Total,Total,2015,11238474.0,BE,50.503887,4.469936
139,Belgium,Total,Total,2016,11295003.0,BE,50.503887,4.469936
140,Belgium,Total,Total,2017,11349081.0,BE,50.503887,4.469936
141,Belgium,Total,Total,2018,11403740.0,BE,50.503887,4.469936
142,Belgium,Total,Total,2019,11462023.0,BE,50.503887,4.469936
143,Belgium,Total,Total,2020,11506938.0,BE,50.503887,4.469936
144,Canada,Women,Total,2005,16263745.0,CA,56.130366,-106.346771
145,Canada,Women,Total,2006,16426415.0,CA,56.130366,-106.346771
146,Canada,Women,Total,2007,16590173.0,CA,56.130366,-106.346771
147,Canada,Women,Total,2008,16772940.0,CA,56.130366,-106.346771
148,Canada,Women,Total,2009,16965482.0,CA,56.130366,-106.346771
149,Canada,Women,Total,2010,17157066.0,CA,56.130366,-106.346771
150,Canada,Women,Total,2011,17324800.0,CA,56.130366,-106.346771
151,Canada,Women,Total,2012,17504322.0,CA,56.130366,-106.346771
152,Canada,Women,Total,2013,17681789.0,CA,56.130366,-106.346771
153,Canada,Women,Total,2014,17855738.0,CA,56.130366,-106.346771
154,Canada,Women,Total,2015,17990107.0,CA,56.130366,-106.346771
155,Canada,Women,Total,2016,18192991.0,CA,56.130366,-106.346771
156,Canada,Women,Total,2017,18409073.0,CA,56.130366,-106.346771
157,Canada,Women,Total,2018,18658841.0,CA,56.130366,-106.346771
158,Canada,Women,Total,2019,18914877.0,CA,56.130366,-106.346771
159,Canada,Women,Total,2020,19119977.0,CA,56.130366,-106.346771
160,Canada,Men,Total,2005,15980008.0,CA,56.130366,-106.346771
161,Canada,Men,Total,2006,16144759.0,CA,56.130366,-106.346771
162,Canada,Men,Total,2007,16298852.0,CA,56.130366,-106.346771
163,Canada,Men,Total,2008,16474178.0,CA,56.130366,-106.346771
164,Canada,Men,Total,2009,16663413.0,CA,56.130366,-106.346771
165,Canada,Men,Total,2010,16847823.0,CA,56.130366,-106.346771
166,Canada,Men,Total,2011,17014528.0,CA,56.130366,-106.346771
167,Canada,Men,Total,2012,17209900.0,CA,56.130366,-106.346771
168,Canada,Men,Total,2013,17401165.0,CA,56.130366,-106.346771
169,Canada,Men,Total,2014,17581697.0,CA,56.130366,-106.346771
170,Canada,Men,Total,2015,17712801.0,CA,56.130366,-106.346771
171,Canada,Men,Total,2016,17916496.0,CA,56.130366,-106.346771
172,Canada,Men,Total,2017,18136222.0,CA,56.130366,-106.346771
173,Canada,Men,Total,2018,18406337.0,CA,56.130366,-106.346771
174,Canada,Men,Total,2019,18678507.0,CA,56.130366,-106.346771
175,Canada,Men,Total,2020,18885261.0,CA,56.130366,-106.346771
176,Canada,Total,Total,2005,32243753.0,CA,56.130366,-106.346771
177,Canada,Total,Total,2006,32571174.0,CA,56.130366,-106.346771
178,Canada,Total,Total,2007,32889025.0,CA,56.130366,-106.346771
179,Canada,Total,Total,2008,33247118.0,CA,56.130366,-106.346771
180,Canada,Total,Total,2009,33628895.0,CA,56.130366,-106.346771
181,Canada,Total,Total,2010,34004889.0,CA,56.130366,-106.346771
182,Canada,Total,Total,2011,34339328.0,CA,56.130366,-106.346771
183,Canada,Total,Total,2012,34714222.0,CA,56.130366,-106.346771
184,Canada,Total,Total,2013,35082954.0,CA,56.130366,-106.346771
185,Canada,Total,Total,2014,35437435.0,CA,56.130366,-106.346771
186,Canada,Total,Total,2015,35702908.0,CA,56.130366,-106.346771
187,Canada,Total,Total,2016,36109487.0,CA,56.130366,-106.346771
188,Canada,Total,Total,2017,36545295.0,CA,56.130366,-106.346771
189,Canada,Total,Total,2018,37065178.0,CA,56.130366,-106.346771
190,Canada,Total,Total,2019,37593384.0,CA,56.130366,-106.346771
191,Canada,Total,Total,2020,38005238.0,CA,56.130366,-106.346771
192,Czech Republic,Women,Total,2005,5242653.0,CZ,49.817492,15.472962
193,Czech Republic,Women,Total,2006,5253606.0,CZ,49.817492,15.472962
194,Czech Republic,Women,Total,2007,5274588.0,CZ,49.817492,15.472962
195,Czech Republic,Women,Total,2008,5316360.0,CZ,49.817492,15.472962
196,Czech Republic,Women,Total,2009,5340983.0,CZ,49.817492,15.472962
197,Czech Republic,Women,Total,2010,5356465.0,CZ,49.817492,15.472962
198,Czech Republic,Women,Total,2011,5343663.0,CZ,49.817492,15.472962
199,Czech Republic,Women,Total,2012,5348373.0,CZ,49.817492,15.472962
200,Czech Republic,Women,Total,2013,5349102.0,CZ,49.817492,15.472962
201,Czech Republic,Women,Total,2014,5355637.0,CZ,49.817492,15.472962
202,Czech Republic,Women,Total,2015,5362700.0,CZ,49.817492,15.472962
203,Czech Republic,Women,Total,2016,5372272.0,CZ,49.817492,15.472962
204,Czech Republic,Women,Total,2017,5381951.0,CZ,49.817492,15.472962
205,Czech Republic,Women,Total,2018,5396057.0,CZ,49.817492,15.472962
206,Czech Republic,Women,Total,2019,5412460.0,CZ,49.817492,15.472962
207,Czech Republic,Women,Total,2020,5425995.0,CZ,49.817492,15.472962
208,Czech Republic,Men,Total,2005,4991439.0,CZ,49.817492,15.472962
209,Czech Republic,Men,Total,2006,5013040.0,CZ,49.817492,15.472962
210,Czech Republic,Men,Total,2007,5048101.0,CZ,49.817492,15.472962
211,Czech Republic,Men,Total,2008,5113332.0,CZ,49.817492,15.472962
212,Czech Republic,Men,Total,2009,5150509.0,CZ,49.817492,15.472962
213,Czech Republic,Men,Total,2010,5160782.0,CZ,49.817492,15.472962
214,Czech Republic,Men,Total,2011,5153009.0,CZ,49.817492,15.472962
215,Czech Republic,Men,Total,2012,5160913.0,CZ,49.817492,15.472962
216,Czech Republic,Men,Total,2013,5161617.0,CZ,49.817492,15.472962
217,Czech Republic,Men,Total,2014,5169146.0,CZ,49.817492,15.472962
218,Czech Republic,Men,Total,2015,5180242.0,CZ,49.817492,15.472962
219,Czech Republic,Men,Total,2016,5193012.0,CZ,49.817492,15.472962
220,Czech Republic,Men,Total,2017,5207575.0,CZ,49.817492,15.472962
221,Czech Republic,Men,Total,2018,5230373.0,CZ,49.817492,15.472962
222,Czech Republic,Men,Total,2019,5256864.0,CZ,49.817492,15.472962
223,Czech Republic,Men,Total,2020,5274160.0,CZ,49.817492,15.472962
224,Czech Republic,Total,Total,2005,10234092.0,CZ,49.817492,15.472962
225,Czech Republic,Total,Total,2006,10266646.0,CZ,49.817492,15.472962
226,Czech Republic,Total,Total,2007,10322689.0,CZ,49.817492,15.472962
227,Czech Republic,Total,Total,2008,10429692.0,CZ,49.817492,15.472962
228,Czech Republic,Total,Total,2009,10491492.0,CZ,49.817492,15.472962
229,Czech Republic,Total,Total,2010,10517247.0,CZ,49.817492,15.472962
230,Czech Republic,Total,Total,2011,10496672.0,CZ,49.817492,15.472962
231,Czech Republic,Total,Total,2012,10509286.0,CZ,49.817492,15.472962
232,Czech Republic,Total,Total,2013,10510719.0,CZ,49.817492,15.472962
233,Czech Republic,Total,Total,2014,10524783.0,CZ,49.817492,15.472962
234,Czech Republic,Total,Total,2015,10542942.0,CZ,49.817492,15.472962
235,Czech Republic,Total,Total,2016,10565284.0,CZ,49.817492,15.472962
236,Czech Republic,Total,Total,2017,10589526.0,CZ,49.817492,15.472962
237,Czech Republic,Total,Total,2018,10626430.0,CZ,49.817492,15.472962
238,Czech Republic,Total,Total,2019,10669324.0,CZ,49.817492,15.472962
239,Czech Republic,Total,Total,2020,10700155.0,CZ,49.817492,15.472962
240,Denmark,Women,Total,2005,2736121.0,DK,56.26392,9.501785
241,Denmark,Women,Total,2006,2744388.0,DK,56.26392,9.501785
242,Denmark,Women,Total,2007,2754521.0,DK,56.26392,9.501785
243,Denmark,Women,Total,2008,2769006.0,DK,56.26392,9.501785
244,Denmark,Women,Total,2009,2783458.0,DK,56.26392,9.501785
245,Denmark,Women,Total,2010,2795634.0,DK,56.26392,9.501785
246,Denmark,Women,Total,2011,2806716.0,DK,56.26392,9.501785
247,Denmark,Women,Total,2012,2815877.0,DK,56.26392,9.501785
248,Denmark,Women,Total,2013,2826123.0,DK,56.26392,9.501785
249,Denmark,Women,Total,2014,2839824.0,DK,56.26392,9.501785
250,Denmark,Women,Total,2015,2855813.0,DK,56.26392,9.501785
251,Denmark,Women,Total,2016,2876426.0,DK,56.26392,9.501785
252,Denmark,Women,Total,2017,2893742.0,DK,56.26392,9.501785
253,Denmark,Women,Total,2018,2908337.0,DK,56.26392,9.501785
254,Denmark,Women,Total,2019,2920505.0,DK,56.26392,9.501785
255,Denmark,Women,Total,2020,2927681.0,DK,56.26392,9.501785
256,Denmark,Men,Total,2005,2679857.0,DK,56.26392,9.501785
257,Denmark,Men,Total,2006,2690179.0,DK,56.26392,9.501785
258,Denmark,Men,Total,2007,2702894.0,DK,56.26392,9.501785
259,Denmark,Men,Total,2008,2720016.0,DK,56.26392,9.501785
260,Denmark,Men,Total,2009,2735983.0,DK,56.26392,9.501785
261,Denmark,Men,Total,2010,2748185.0,DK,56.26392,9.501785
262,Denmark,Men,Total,2011,2760140.0,DK,56.26392,9.501785
263,Denmark,Men,Total,2012,2771208.0,DK,56.26392,9.501785
264,Denmark,Men,Total,2013,2782661.0,DK,56.26392,9.501785
265,Denmark,Men,Total,2014,2799895.0,DK,56.26392,9.501785
266,Denmark,Men,Total,2015,2822535.0,DK,56.26392,9.501785
267,Denmark,Men,Total,2016,2848030.0,DK,56.26392,9.501785
268,Denmark,Men,Total,2017,2866952.0,DK,56.26392,9.501785
269,Denmark,Men,Total,2018,2881620.0,DK,56.26392,9.501785
270,Denmark,Men,Total,2019,2893956.0,DK,56.26392,9.501785
271,Denmark,Men,Total,2020,2897656.0,DK,56.26392,9.501785
272,Denmark,Total,Total,2005,5415978.0,DK,56.26392,9.501785
273,Denmark,Total,Total,2006,5434567.0,DK,56.26392,9.501785
274,Denmark,Total,Total,2007,5457415.0,DK,56.26392,9.501785
275,Denmark,Total,Total,2008,5489022.0,DK,56.26392,9.501785
276,Denmark,Total,Total,2009,5519441.0,DK,56.26392,9.501785
277,Denmark,Total,Total,2010,5543819.0,DK,56.26392,9.501785
278,Denmark,Total,Total,2011,5566856.0,DK,56.26392,9.501785
279,Denmark,Total,Total,2012,5587085.0,DK,56.26392,9.501785
280,Denmark,Total,Total,2013,5608784.0,DK,56.26392,9.501785
281,Denmark,Total,Total,2014,5639719.0,DK,56.26392,9.501785
282,Denmark,Total,Total,2015,5678348.0,DK,56.26392,9.501785
283,Denmark,Total,Total,2016,5724456.0,DK,56.26392,9.501785
284,Denmark,Total,Total,2017,5760694.0,DK,56.26392,9.501785
285,Denmark,Total,Total,2018,5789957.0,DK,56.26392,9.501785
286,Denmark,Total,Total,2019,5814461.0,DK,56.26392,9.501785
287,Denmark,Total,Total,2020,5825337.0,DK,56.26392,9.501785
288,Finland,Women,Total,2005,2678886.0,FI,61.92411,25.748151
289,Finland,Women,Total,2006,2688223.0,FI,61.92411,25.748151
290,Finland,Women,Total,2007,2698451.0,FI,61.92411,25.748151
291,Finland,Women,Total,2008,2709177.0,FI,61.92411,25.748151
292,Finland,Women,Total,2009,2720512.0,FI,61.92411,25.748151
293,Finland,Women,Total,2010,2731604.0,FI,61.92411,25.748151
294,Finland,Women,Total,2011,2742799.0,FI,61.92411,25.748151
295,Finland,Women,Total,2012,2754391.0,FI,61.92411,25.748151
296,Finland,Women,Total,2013,2765478.0,FI,61.92411,25.748151
297,Finland,Women,Total,2014,2775397.0,FI,61.92411,25.748151
298,Finland,Women,Total,2015,2782852.0,FI,61.92411,25.748151
299,Finland,Women,Total,2016,2788392.0,FI,61.92411,25.748151
300,Finland,Women,Total,2017,2792482.0,FI,61.92411,25.748151
301,Finland,Women,Total,2018,2794313.0,FI,61.92411,25.748151
302,Finland,Women,Total,2019,2795830.0,FI,61.92411,25.748151
303,Finland,Women,Total,2020,2798508.0,FI,61.92411,25.748151
304,Finland,Men,Total,2005,2567214.0,FI,61.92411,25.748151
305,Finland,Men,Total,2006,2578043.0,FI,61.92411,25.748151
306,Finland,Men,Total,2007,2590268.0,FI,61.92411,25.748151
307,Finland,Men,Total,2008,2604221.0,FI,61.92411,25.748151
308,Finland,Men,Total,2009,2618355.0,FI,61.92411,25.748151
309,Finland,Men,Total,2010,2631737.0,FI,61.92411,25.748151
310,Finland,Men,Total,2011,2645473.0,FI,61.92411,25.748151
311,Finland,Men,Total,2012,2659576.0,FI,61.92411,25.748151
312,Finland,Men,Total,2013,2673497.0,FI,61.92411,25.748151
313,Finland,Men,Total,2014,2686110.0,FI,61.92411,25.748151
314,Finland,Men,Total,2015,2696676.0,FI,61.92411,25.748151
315,Finland,Men,Total,2016,2706905.0,FI,61.92411,25.748151
316,Finland,Men,Total,2017,2715727.0,FI,61.92411,25.748151
317,Finland,Men,Total,2018,2721212.0,FI,61.92411,25.748151
318,Finland,Men,Total,2019,2725775.0,FI,61.92411,25.748151
319,Finland,Men,Total,2020,2731037.0,FI,61.92411,25.748151
320,Finland,Total,Total,2005,5246100.0,FI,61.92411,25.748151
321,Finland,Total,Total,2006,5266266.0,FI,61.92411,25.748151
322,Finland,Total,Total,2007,5288719.0,FI,61.92411,25.748151
323,Finland,Total,Total,2008,5313398.0,FI,61.92411,25.748151
324,Finland,Total,Total,2009,5338867.0,FI,61.92411,25.748151
325,Finland,Total,Total,2010,5363341.0,FI,61.92411,25.748151
326,Finland,Total,Total,2011,5388272.0,FI,61.92411,25.748151
327,Finland,Total,Total,2012,5413967.0,FI,61.92411,25.748151
328,Finland,Total,Total,2013,5438975.0,FI,61.92411,25.748151
329,Finland,Total,Total,2014,5461507.0,FI,61.92411,25.748151
330,Finland,Total,Total,2015,5479528.0,FI,61.92411,25.748151
331,Finland,Total,Total,2016,5495297.0,FI,61.92411,25.748151
332,Finland,Total,Total,2017,5508209.0,FI,61.92411,25.748151
333,Finland,Total,Total,2018,5515525.0,FI,61.92411,25.748151
334,Finland,Total,Total,2019,5521605.0,FI,61.92411,25.748151
335,Finland,Total,Total,2020,5529545.0,FI,61.92411,25.748151
336,France,Women,Total,2005,32490510.0,FR,46.227638,2.213749
337,France,Women,Total,2006,32717508.0,FR,46.227638,2.213749
338,France,Women,Total,2007,32911253.0,FR,46.227638,2.213749
339,France,Women,Total,2008,33091110.0,FR,46.227638,2.213749
340,France,Women,Total,2009,33256028.0,FR,46.227638,2.213749
341,France,Women,Total,2010,33412925.0,FR,46.227638,2.213749
342,France,Women,Total,2011,33572806.0,FR,46.227638,2.213749
343,France,Women,Total,2012,33731249.0,FR,46.227638,2.213749
344,France,Women,Total,2013,33898446.0,FR,46.227638,2.213749
345,France,Women,Total,2014,34184117.0,FR,46.227638,2.213749
346,France,Women,Total,2015,34319022.0,FR,46.227638,2.213749
347,France,Women,Total,2016,34424889.0,FR,46.227638,2.213749
348,France,Women,Total,2017,34535809.0,FR,46.227638,2.213749
349,France,Women,Total,2018,34639414.0,FR,46.227638,2.213749
350,France,Women,Total,2019,34727464.0,FR,46.227638,2.213749
351,France,Women,Total,2020,34808722.0,FR,46.227638,2.213749
352,France,Men,Total,2005,30467818.0,FR,46.227638,2.213749
353,France,Men,Total,2006,30675898.0,FR,46.227638,2.213749
354,France,Men,Total,2007,30870022.0,FR,46.227638,2.213749
355,France,Men,Total,2008,31042064.0,FR,46.227638,2.213749
356,France,Men,Total,2009,31202687.0,FR,46.227638,2.213749
357,France,Men,Total,2010,31360244.0,FR,46.227638,2.213749
358,France,Men,Total,2011,31514511.0,FR,46.227638,2.213749
359,France,Men,Total,2012,31671749.0,FR,46.227638,2.213749
360,France,Men,Total,2013,31837515.0,FR,46.227638,2.213749
361,France,Men,Total,2014,32092554.0,FR,46.227638,2.213749
362,France,Men,Total,2015,32193536.0,FR,46.227638,2.213749
363,France,Men,Total,2016,32263674.0,FR,46.227638,2.213749
364,France,Men,Total,2017,32347505.0,FR,46.227638,2.213749
365,France,Men,Total,2018,32428719.0,FR,46.227638,2.213749
366,France,Men,Total,2019,32488203.0,FR,46.227638,2.213749
367,France,Men,Total,2020,32538516.0,FR,46.227638,2.213749
368,France,Total,Total,2005,62958328.0,FR,46.227638,2.213749
369,France,Total,Total,2006,63393406.0,FR,46.227638,2.213749
370,France,Total,Total,2007,63781275.0,FR,46.227638,2.213749
371,France,Total,Total,2008,64133174.0,FR,46.227638,2.213749
372,France,Total,Total,2009,64458715.0,FR,46.227638,2.213749
373,France,Total,Total,2010,64773169.0,FR,46.227638,2.213749
374,France,Total,Total,2011,65087317.0,FR,46.227638,2.213749
375,France,Total,Total,2012,65402998.0,FR,46.227638,2.213749
376,France,Total,Total,2013,65735961.0,FR,46.227638,2.213749
377,France,Total,Total,2014,66276671.0,FR,46.227638,2.213749
378,France,Total,Total,2015,66512558.0,FR,46.227638,2.213749
379,France,Total,Total,2016,66688563.0,FR,46.227638,2.213749
380,France,Total,Total,2017,66883314.0,FR,46.227638,2.213749
381,France,Total,Total,2018,67068133.0,FR,46.227638,2.213749
382,France,Total,Total,2019,67215667.0,FR,46.227638,2.213749
383,France,Total,Total,2020,67347238.0,FR,46.227638,2.213749
384,Germany,Women,Total,2005,42122629.0,DE,51.165691,10.451526
385,Germany,Women,Total,2006,42055883.0,DE,51.165691,10.451526
386,Germany,Women,Total,2007,41978642.0,DE,51.165691,10.451526
387,Germany,Women,Total,2008,41880811.0,DE,51.165691,10.451526
388,Germany,Women,Total,2009,41758360.0,DE,51.165691,10.451526
389,Germany,Women,Total,2010,41668915.0,DE,51.165691,10.451526
390,Germany,Women,Total,2011,41097710.0,DE,51.165691,10.451526
391,Germany,Women,Total,2012,41120365.0,DE,51.165691,10.451526
392,Germany,Women,Total,2013,41176655.0,DE,51.165691,10.451526
393,Germany,Women,Total,2014,41286307.0,DE,51.165691,10.451526
394,Germany,Women,Total,2015,41511818.0,DE,51.165691,10.451526
395,Germany,Women,Total,2016,41743046.0,DE,51.165691,10.451526
396,Germany,Women,Total,2017,41886659.0,DE,51.165691,10.451526
397,Germany,Women,Total,2018,42000654.0,DE,51.165691,10.451526
398,Germany,Women,Total,2019,42090810.0,DE,51.165691,10.451526
399,Germany,Women,Total,2020,42128807.0,DE,51.165691,10.451526
400,Germany,Men,Total,2005,40346792.0,DE,51.165691,10.451526
401,Germany,Men,Total,2006,40320564.0,DE,51.165691,10.451526
